id,title,description,link,image_link,availability,price,google_product_category,brand,gtin,mpn,identifier_exists,condition,item_group_id
133583,"RODILLO FACIAL DE CUARZO","Las funciones de un rodillo facial, combinado con los beneficios y propiedades de la piedra preciosa de cuarzo rosa, pueden ayudar a devolver un brillo radiante y juvenil a todos los tipos de piel así como disminuir el proceso de envejecimiento y aparición de signos de edad. CUARZO ROSA ",http://local.holy.com/tienda/rodillo-facial-de-cuarzo/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=133583,http://local.holy.com/wp-content/uploads/2019/08/RODILLO-FACIAL-DE-CUARZO-ROSA-PARA-WEB-HOLY-COSMETICS-.png,"in stock","COP 40000.00",491,,,,no,New,
125798,"PLANCHA REMINGTON TRIPLE INFUSION","La Plancha Alisadora   Remington Triple Infusion  cuenta con triple infusión, keratina, aceite de argan, macadamia y bolsa térmica Especificaciones Incluye micro acondicionadores con keratina aceite de argan y macadamia en sus placas de cerámica. Auto apagado luego de 60 minutos. Calienta en 15 segundos. Alcanza temperaturas hasta 230°c. Incluye estuche resistente al calor.  ",http://local.holy.com/tienda/plancha-remington-triple-infusion/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=125798,http://local.holy.com/wp-content/uploads/2019/07/PLANCHA-REMINGTON-TRIPLE-INFUSION-HOLY-COSMETICS.jpg,"in stock","COP 180000.00",491,,,,no,New,
124951,"PULPO FACIAL","Masajeador facial pulpo facial Puedes complementar su uso con productos como jabón o limpiador liquido que tenemos en nuestra tienda.",http://local.holy.com/tienda/pulpo-facial/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=124951,http://local.holy.com/wp-content/uploads/2019/07/PULPO_FACIAL_HOLY_COSMETICS3.jpg,"in stock","COP 5000.00",491,,,,no,New,
119443,"PLANCHA BABYLISS-SOL GEL ANCHA","keratin alaciadora con tecnología de nano titanium y keratina. Keratina- protege y nutre el cabello, fortalece y repara, incrementa el brillo, la suavidad y la humedad, mejora la textura y acondiciona Recomendada para tratamientos con keratina . TEMPERATURA HASTA DE 450ºF",http://local.holy.com/tienda/plancha-babyliss-sol-gel-ancha/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=119443,http://local.holy.com/wp-content/uploads/2019/07/BABY-LISS-GRUESA-1.jpg,"in stock","COP 270000.00",491,,,,no,New,
119426,"PLANCHA BABYLISS SOL GEL CLASICA","keratin alaciadora con tecnología de nano titanium y keratina. Keratina- protege y nutre el cabello, fortalece y repara, incrementa el brillo, la suavidad y la humedad, mejora la textura y acondiciona Recomendada para tratamientos con keratina . TEMPERATURA HASTA DE 450ºF",http://local.holy.com/tienda/plancha-babyliss-sol-gel-clasica/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=119426,http://local.holy.com/wp-content/uploads/2019/07/BABYLISS-AZUL-DELGADA.jpg,"in stock","COP 260000.00",491,,,,no,New,
119412,"EXTRACTOR DE PUNTOS NEGROS SENCILLO","Nuevo Sistema Profesional portátil para tratamientos faciales de Acné y limpieza facial profunda, posee novedoso sistema de presión negativa eléctrica que permite de una manera fácil y eficiente la extracción de espinillas y puntos negros del cutis, dando un apariencia Juvenil y fresca en la piel.",http://local.holy.com/tienda/extractor-de-puntos-negros-sencillo/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=119412,http://local.holy.com/wp-content/uploads/2018/10/EXTRACTOR-HOLY-COSMETICS.jpg,"in stock","COP 50000.00",491,,,,no,New,
119102,"LAVA BROCHAS EN SECO HOLY","La esponja de limpieza de brochas  le brinda una experiencia innovadora para la limpieza de brochas. Rápido, efectivo y no necesita agua.",http://local.holy.com/tienda/lava-brochas-en-seco-holy/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=119102,http://local.holy.com/wp-content/uploads/2019/07/Lava-brochas-en-seco-Holy-Cosmetics.jpg,"in stock","COP 10000.00",491,,,,no,New,
107763,"DEPILADORA 2 EN 1","Esta depiladora femenina cuenta con dos cabezales 1.Este cabezal rasura cortando el vello. 2. Este cabezal arranca el vello desde la raíz. Recargable  ",http://local.holy.com/tienda/depiladora-2-en-1/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=107763,http://local.holy.com/wp-content/uploads/2019/06/DEPILADORA-MARSKE-2-EN-1-Holy-cosmetics.jpg,"in stock","COP 60000.00",491,,,,no,New,
101594,"LAMPARA PARA UÑAS 54W","La lampara para uñas es actualmente un instrumento indispensable para hacer tus uñas favoritas en materiales que requieran de la luz de la lampara paras ser curados.",http://local.holy.com/tienda/lampara-para-unas-54w/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=101594,http://local.holy.com/wp-content/uploads/2019/05/Lampara-de-54w-sun-blanca-Holy-cosmetics-1.jpg,"in stock","COP 100000.00",491,,,,no,New,
101266,"CEPILLO SEPARADOR DE PESTAÑAS HOLY","Separador de pestañas ideal para obtener una separación uniforme pelo a pelo con efecto 3D. El diseño hecho en pequeñas agujas metálicas hace que los productos de mascaras o pestañinas no se adhiera al pequeño peine para obtener una separación uniforme. Fácil de limpiar ya que su material es en acero inoxidable.",http://local.holy.com/tienda/cepillo-separador-de-pestanas-holy/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=101266,http://local.holy.com/wp-content/uploads/2019/05/IMG_2360.png,"in stock","COP 10000.00",491,,,,no,New,
100790,"SAUNA FACIAL","El poder natural del vapor dilata los poros y limpia la piel dejándola más suave y sin impurezas. La piel adquiere un aspecto sano, relajado y luminoso , este vaporizador te ayudará a abrir los poros y desintoxicar la piel, suavizándola, revitalizándola y librándola de puntos negros toxinas y residuos de maquillaje. Disminuye el acné, elimina puntos negros, células muertas e impurezas, mejorando la circulación sanguínea y estimulación de la renovación celular. Este vapor penetra profundamente en la piel para hidratarla rápidamente.   **ESTE PRODUCTO ES ENVIADO SEGÚN DISPONIBILIDAD DE COLOR**",http://local.holy.com/tienda/sauna-facial/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=100790,http://local.holy.com/wp-content/uploads/2019/05/sauna-sencillo-benice-hoy.jpg,"in stock","COP 50000.00",491,,,,no,New,
100744,"LAMPARA PARA UÑAS 48W","La lampara para uñas es actualmente un instrumento indispensable para hacer tus uñas favoritas en materiales que requieran de la luz de la lampara paras ser curados.",http://local.holy.com/tienda/lampara-para-unas-48w/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=100744,http://local.holy.com/wp-content/uploads/2019/05/lampara-para-uñas-48w-blanca-Holy-cosmetics.jpg,"in stock","COP 80000.00",491,,,,no,New,
96099,"SAUNA FACIAL PROFESIONAL","Uso recomendado: -Para la piel de grasa tiempo recomendado: 10-15 minutos. - Para la piel seca tiempo recomendado: 8-12 minutos. - Para la piel sensible tiempo recomendado: 10 minutos máximo. ESTE PRODUCTO ES ENVIADO SEGUN DISPONIBILIDAD DE COLOR",http://local.holy.com/tienda/sauna-facial-profesional/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=96099,http://local.holy.com/wp-content/uploads/2019/02/sauna-facial-rosa.png,"in stock","COP 70000.00",491,,,,no,New,
95723,"MASCARILLA ORO DEAR SHE","Esta máscara está enriquecida con lixury polvo de lámina de oro que se funde en la piel, mejora su capacidad de reparación, levanta, aligera las líneas finas, suaviza gradualmente, reafirma, hidrata y repara la piel flácida. El producto purifica profundamente la piel, aclara la pigmentación, mejora e ilumina el áspero y piel cetrina, dejándola clara y brillante.",http://local.holy.com/tienda/mascarilla-oro-dear-she/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=95723,http://local.holy.com/wp-content/uploads/2018/02/DEAR-SHE-GOLD.jpg,"in stock","COP 2000.00",491,,,,no,New,
88424,"MASAJEADOR FACIAL 5 EN 1","Con este práctico masajeador obtendrás una piel radiante cada día, está diseñado especialmente para el cuidado facial como un masaje en SPA, con 5 accesorios diferentes esta herramienta de belleza limpia profundamente la cara sin maltratar la piel, fácil y rápido de usar, descubre una piel súper limpia, suave, radiante y más sana en menos de 60 segundos. Diseño compacto que facilita llevarlo a cualquier parte. Además cuenta con un lindo estuche rígido. Funciona con 2 baterías AA (no incluidas).",http://local.holy.com/tienda/masajeador-facial-5-en-1-2/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=88424,http://local.holy.com/wp-content/uploads/2019/04/masajeador5en1-1-min.jpg,"in stock","COP 15000.00",491,,,,no,New,
72391,"LAMPARA PARA UÑAS 36W","La lampara para uñas es actualmente un instrumento indispensable para hacer tus uñas favoritas en materiales que requieran de la luz de la lampara paras ser curados.",http://local.holy.com/tienda/lampara-para-unas-36w/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=72391,http://local.holy.com/wp-content/uploads/2019/03/Lampara-para-uñas-de-36w-blanca-Holy-cosmetics.png,"in stock","COP 40000.00",491,,,,no,New,
65995,"POMADA PARA CEJAS Y PESTAÑAS CILKA","Pomada Fortalece el crecimiento de cejas y pestañas. Estimula el crecimiento de barba y bigote en los hombres. Desmaquilla cejas y pestañas. Atenúa líneas de expresión.",http://local.holy.com/tienda/cilka/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=65995,http://local.holy.com/wp-content/uploads/2019/02/empaque-cilka-1.jpg,"in stock","COP 25000.00",491,,,,no,New,
65989,HYDROGEL,"Gel Calmante e hidratante libre de alcohol. Ayuda a recupera y restaurar el estado natural de la piel. Ideal para piel irritada después de ser depilada o con alta exposición al sol.",http://local.holy.com/tienda/hydrogel/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=65989,http://local.holy.com/wp-content/uploads/2019/02/hridrogel-1.jpg,"in stock","COP 25000.00",491,,,,no,New,
65439,"GEL EXFOLIANTE","Elaborado con semillas de albaricoque y extracto natural de aloe vera, exfolia suavemente mientras proporciona una refrescante sensación cítrica.",http://local.holy.com/tienda/gel-exfoliante/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=65439,http://local.holy.com/wp-content/uploads/2019/02/EXFOLIANTE.jpg,"in stock","COP 25000.00",491,,,,no,New,
65375,"KIT VIAJERO ROSA","El set de botellas cosméticasl está hecho de material de PVC de alta calidad que dispensa grandes botellas de líquido que no se pueden transportar fácilmente.",http://local.holy.com/tienda/kit-viajero-rosa/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=65375,http://local.holy.com/wp-content/uploads/2019/02/Kit-Viajero-Rosa-Holy-Cosmetics-min.jpg,"in stock","COP 12000.00",491,,,,no,New,
64737,"PLANCHA REMINGTON KERATINA Y ARGAN","La Plancha de Cabello de Keratina y Argan S8599, cumple la función de dejar tu cabello liso y manejable desde la primera pasada. Cuenta con Recubrimiento de cerámica con alisador con infusión de Palta y Aceite de Argán que garantiza más brillo y suavidad del cabello.",http://local.holy.com/tienda/plancha-de-cabello-keratina-y-argan/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=64737,http://local.holy.com/wp-content/uploads/2019/02/PLANCHA-REMINGTON-KERATINA-Y-ARGAN-Holy-cosmetics.jpg,"in stock","COP 220000.00",491,,,,no,New,
64705,"PLANCHA REMINGTON SALES DE MAR-ALISA SOBRE MOJADO","Diseñada específicamente para utilizarse tras secar el cabello únicamente con una toalla, te permite suprimir el secado con secador en favor de este innovador producto que seca y alisa al mismo tiempo, proporcionándote un cabello superliso un 86 % más rápido que tu rutina actual",http://local.holy.com/tienda/plancha-remington-sales-de-mar-alisa-sobre-mojado/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=64705,http://local.holy.com/wp-content/uploads/2019/02/PLANCHA-REMINGTON-SALES-MARINA-Holy-cosmetics.jpg,"in stock","COP 210000.00",491,,,,no,New,
64700,"PLANCHA REMINGTON ACEITE DE ARGAN","Plancha Remington Aceite de Argan S8500 consiente tu pelo con un poco de terapia si deseas un cabello reluciente con un 86 % más de brillo elige la plancha shine therapy. Las placas con revestimiento de cerámica avanzada contienen aceite de argán marroquí y vitamina e que al calentarse liberan a tu pelo microacondicionadores que realzan el brillo.",http://local.holy.com/tienda/plancha-remington-aceite-de-argan/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=64700,http://local.holy.com/wp-content/uploads/2019/02/ARGAN-OIL-Holy-cosmetics.jpg,"in stock","COP 180000.00",491,,,,no,New,
64684,"PLANCHA REMINGTON AGUACATE CON MACADAMIA","La plancha REMINGTON AGUACATE CON MACADAMIA S9960 crea una experiencia tanto en uso profesional como uso personal gracias a su grandiosa tecnología en AGUACATE Y MACADAMIA aporta una mejor protección y planchado en el cabello.Sus placas cerámicas con microacondicionadores te permiten obtener un resultado espectacular sin residuos aceitosos, y lo mejor es que gracias a su temperatura de 230°C podrás realizar lo que prefieras en menos tiempo y con excelentes resultados.",http://local.holy.com/tienda/plancha-remington-aguacate-con-macadamia/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=64684,http://local.holy.com/wp-content/uploads/2019/02/AGUCATE-Y-MACADAMIA-Holy-cosmetics.jpg,"in stock","COP 180000.00",491,,,,no,New,
63833,"JABON FACIAL PIEL MIXTA O NORMAL","Si tu piel es mixta o normal este producto es perfecto para incluirlo dentro de tu rutina facial. Limpiador líquido hipoalergénico sustituto del jabón. Por las propiedades del extracto natural de avena y aloe vera, su pH controlado brinda humectación y suavidad, ayudando a conservar el estado natural y equilibrio del manto de la piel.",http://local.holy.com/tienda/jabon-facial-piel-mixta-o-normal/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=63833,http://local.holy.com/wp-content/uploads/2019/02/jabon-syndet.jpg,"in stock","COP 25000.00",491,,,,no,New,
63831,"JABON FACIAL PIEL GRASA","Un producto que no puede faltar en tu rutina facial, ideal para pieles grasas. Elaborado con extractos naturales y por su pH controlado, limpia y exfolia suavemente renovando la apariencia y textura de la piel.",http://local.holy.com/tienda/jabon-facial-piel-grasa/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=63831,http://local.holy.com/wp-content/uploads/2019/02/jabon-facial-cleaner-piel-grasa.jpg,"in stock","COP 25000.00",491,,,,no,New,
63823,"AGUA DE HAMAMELIS PILI","Sus propiedades son realmente increíbles y todas son de caracter externo. En la antigüedad se consideraba una planta del mal, ya que tenía reacciones muy fuertes sobre la piel de los aborigenes, pero ahora se han descubierto propiedades antiinflamatorias y astrigentes utilizando las cantidades correctas de la planta. Además, esta planta contiene una gran cantidad de taninos y flavonoides, lo que estimula la circulación en la piel.",http://local.holy.com/tienda/agua-de-hamamelis-pili/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=63823,http://local.holy.com/wp-content/uploads/2019/02/AGUA-DE-HAMAMELIS-WEB-1.jpg,"in stock","COP 11000.00",491,,,,no,New,
63342,"SUERO FACIAL","Ayuda a retener y mantener la humedad de la piel ya que contine colágeno, elastina, extracto de aloe vera, germen de trigo; componentes que promueven la suavidad, hidratación y reafirmación del rostro. Sus activos ayudan a disminuir las lineas de expreción y el envejecimiento de la piel, puedes usarlo hasta dos veces por día, en la mañana y en la noche antes de dormir. Quedaras encantada con los resultados.",http://local.holy.com/tienda/suero-facial-dolce-bella/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=63342,http://local.holy.com/wp-content/uploads/2019/02/SUERO-FACIAL-DOLCE-BELLA-Holy-cosmetics.jpg,"in stock","COP 20000.00",491,,,,no,New,
50522,"CEPILLO PARA CEJAS O PESTAÑAS 10PCS","EL COMPLEMENTO PERFECTO PARA PEINAR TUS CEJAS O PESTAÑAS.",http://local.holy.com/tienda/cepillo-para-cejas-o-pestanas/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=50522,http://local.holy.com/wp-content/uploads/2019/01/cepillo-cejas-y.-pestanas-1.jpg,"in stock","COP 5000.00",491,,,,no,New,
39396,"PESTAÑINA LASH SENSATIONAL","¿Sabías que tus pestañas crecen en mas de una capa? Esta máscara despliega capa a capa tus pestañas y crea un efecto abanico. La fórmula líquida fresca de esta mascara captura las pestañas de la raíz a la punta para crear un efecto de abanico abierto sensacional. Fórmula labable.",http://local.holy.com/tienda/pestanina-lash-sensational/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=39396,http://local.holy.com/wp-content/uploads/2018/12/Pestañina-lash-sensational-maybelline-Holy-cosmetics.jpg,"in stock","COP 30000.00",491,,,,no,New,
39317,"EXTRACTOR DE PUNTOS NEGROS DIGITAL","Este extractor de puntos negros de última generación tiene una aspiración más potente y una limpieza más profunda de la piel. Elimina especialmente la espinilla obstinada del acné de la espinilla, reduce los poros gruesos, elimina la piel muerta, el aceite y los residuos de maquillaje; haz tu piel más radiante",http://local.holy.com/tienda/extractor-de-puntos-negros-digital/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=39317,http://local.holy.com/wp-content/uploads/2018/11/extractor-pantalla.jpg,"in stock","COP 60000.00",491,,,,no,New,
36262,"PESTAÑINA THE COLOSSAL VOLUMEXPRESS","Contiene colágeno y el Mega Brush alcanza instantáneamente 9 veces el volumen. Su mega cepillo, el doble que un cepillo normal, rápido y fácil de usar, consigue en una sola pasada un volumen extremo al instante, sin grumos, para unas pestañas más voluminosas, más gruesas, impactantes.",http://local.holy.com/tienda/pestanina-the-colossal-volumexpress/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=36262,http://local.holy.com/wp-content/uploads/2018/10/Pestañina-maybelline-thew-colossal-9x-Holy-cosmetics.png,"in stock","COP 28000.00",491,,,,no,New,
35155,"MASCARILLA PUNTOS NEGROS PILATEN","Esta mascarilla de silicona es eficaz para limpiar los poros, eliminar los puntos negros, las impurezas del rostro, la apariencia grasa de la piel y la suciedad más incrustada del rostro dejando una piel más limpia y unos poros menos visibles. REMUEVE PUNTOS NEGROS Y ACNE",http://local.holy.com/tienda/mascarilla-puntos-negros-pilaten/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=35155,http://local.holy.com/wp-content/uploads/2018/05/mascarilla-pilaten-negra-Holy-cosmetics.jpg,"in stock","COP 2000.00",491,,,,no,New,
892,"MASCARILLA DE ALOE BEAUTY HOST","La esencia de aloe está enriquecida con moléculas de agua a base de plantas para enmascarar la piel con más nutrientes, aumentar la vitalidad, promover la auto reparación y mantener una humectación duradera, haciendo que la piel se sienta cómoda, suave, hidratada y hermosa.",http://local.holy.com/tienda/mascarilla-aloe-beauty-host/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=892,http://local.holy.com/wp-content/uploads/2018/03/mascarilla-beauty-host-aloe-Holy-cosmetics.jpg,"in stock","COP 4000.00",491,,,,no,New,
891,"MASCARILLA CONTROL GRASA BEAUTY HOST","Esta máscara está impregnada de carbón activo utilizando tecnología de partículas que elimina la suciedad de la piel, mejora la opacidad, minimiza los poros y regula el equilibrio humedad-aceite. Está enriquecida con binchotan de calidad e ingredientes para reparar la piel, hidratar, embellecer y mejorar las arrugas dejando la piel limpia y hermosa.",http://local.holy.com/tienda/mascarilla-control-grasa-beauty-host/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=891,http://local.holy.com/wp-content/uploads/2018/03/mascarilla-control-grasa-beauty-host-Holy-cosmetics.jpg,"in stock","COP 4000.00",491,,,,no,New,
890,"MASCARILLA DE CARACOL BEAUTY HOST","La esencia de caracol alivia la piel seca, hidrata y aclara la piel opaca, haciéndola más radiante, más joven, más hidratada y energética. Esta máscara penetra profundamente en la capa basal, mejora los acnes y las líneas finas, repara la piel y acelera la absorción de nutrientes, dejando la piel hidratada y renovada.El producto mejora la barrera protectora de la piel, haciéndola más perfecta y bella.",http://local.holy.com/tienda/mascarilla-caracol-beauty-host/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=890,http://local.holy.com/wp-content/uploads/2018/03/mascarilla-beauty-host-caracol-Holy-cosmetics.jpg,"in stock","COP 4000.00",491,,,,no,New,
889,"MASCARILLA DE ORO BEAUTY HOST","Esta máscara está enriquecida con lixury polvo de lámina de oro que se funde en la piel, mejora su capacidad de reparación, levanta, aligera las líneas finas, suaviza gradualmente, reafirma, hidrata y repara la piel flácida. El producto purifica profundamente la piel, aclara la pigmentación, mejora e ilumina el áspero y piel cetrina, dejándola clara y brillante.",http://local.holy.com/tienda/mascarilla-oro-beauty-host/?utm_source=Google%20Shopping&amp;utm_campaign=GOOGLE%20FEED&amp;utm_medium=cpc&amp;utm_term=889,http://local.holy.com/wp-content/uploads/2018/03/gold-mask.jpg,"in stock","COP 4000.00",491,,,,no,New,
